id,file_url,archive_page,archive_period,file_kind,licence_gate,download_policy,review_status,reviewer,reviewed_at,decision_evidence,permitted_derived_fields,review_notes
au_mbs_historical_0001,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/0b61e1e80b332754ca258c9e0000c7d8/$FILE/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.002.002.CSV/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.CSV,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-250701,2018,csv,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0002,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/0b61e1e80b332754ca258c9e0000c7d8/$FILE/MBS%20Book%201%20July%202025.PDF,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-250701,2025,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0003,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/0b61e1e80b332754ca258c9e0000c7d8/$FILE/RVG%20file%2020250701.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-250701,2025,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0004,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/1bc94358d4f276d3ca257ccf0000aa73/$FILE/20260701_MBSONLINE_DESC.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads,2026,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0005,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/1bc94358d4f276d3ca257ccf0000aa73/$FILE/20260701_MBSONLINE_IMAP.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads,2026,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0006,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/928fae91a23256aaca258d0d0007eede/$FILE/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.CSV,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-251101,2018,csv,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0007,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/928fae91a23256aaca258d0d0007eede/$FILE/MBS%20Book%201%20November%202025.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-251101,2025,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0008,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/d4bd04ca56657072ca258df70023b066/$FILE/54354662.csv/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.csv,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-20260701,2018,csv,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0009,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/d4bd04ca56657072ca258df70023b066/$FILE/RVG%20file%2020260701.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-20260701,2026,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0010,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/dd6984c45a944962ca258d8600139d55/$FILE/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.csv,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-20260301,2018,csv,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0011,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/dd6984c45a944962ca258d8600139d55/$FILE/PDF%20Version%20-%20MBS%20Book%20-%20March%202026.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-20260301,2026,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0012,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/148049BCC6D57ED4CA25889F00110A8A/$File/1%20November%202022%20MBS%20Book.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-221101,2022,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0013,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/1BC94358D4F276D3CA257CCF0000AA73/$File/MBS%20Item%20Information.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads,unknown,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0014,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/1BC94358D4F276D3CA257CCF0000AA73/$File/MBSONLINE_REUSE_IMAP.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads,unknown,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0015,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/219B691F0B58B4C0CA258A4400037AA5/$File/1%20November%202023%20Complete%20MBS%20Book.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2023-11,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0016,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/219B691F0B58B4C0CA258A4400037AA5/$File/RVG%20file%2020231101.TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2023-11,2023,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0017,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat1.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0018,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat2.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0019,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat2.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,zip,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0020,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat3.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0021,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat3.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,zip,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0022,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat4.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0023,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat5.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0024,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat5.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,zip,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0025,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat6.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0026,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat6.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,zip,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0027,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat7.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0028,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat8.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0029,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-mbs.zip,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,2020,zip,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0030,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/MBSBookR1.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-202003,unknown,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0031,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201101-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0032,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201101-MBS2.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0033,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201101-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0034,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201101-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0035,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201101-allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0036,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0037,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0038,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0039,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0040,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201107-Summary.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0041,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-Allied.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0042,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-Dental.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0043,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0044,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-Optom.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2011-PDF,2011,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0045,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201702-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0046,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201705-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0047,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201707-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0048,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201709-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0049,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201710-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0050,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201711-MBS-16-Nov.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0051,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201712-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-2017-PDF,2017,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0052,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%201%20July%202023%20Complete%20MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0053,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%201%20-%20Attendances.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0054,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%202%20-%20Diagnostic%20Procedures.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0055,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%203%20-%20Therapeutic%20Procedures.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0056,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%204%20-%20Oral%20and%20Maxillofacial%20Services%C2%A0.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0057,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%205%20-%20Diagnostic%20Imaging%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0058,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%206%20-%20Pathology%20Services%C2%A0.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0059,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%207%20-%20Cleft%20Lip%20and%20Cleft%20Palate%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0060,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%208%20-%20Miscellaneous%20Services.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0061,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/RVG%20file%20-%202%20March%202023%20to%201%20July%202023%20(RVG%20file%2020230701).TXT,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-230701,2023,txt,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0062,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat1.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0063,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat2.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0064,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat3.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0065,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat4.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0066,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat5.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0067,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat6.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0068,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat7.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0069,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat8.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0070,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/mbsbook-march2021.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-210301,2021,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0071,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4FA5E1EF8E12C7ECCA25858200179B55/$File/202008-supplement1.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Downloads-200801,2020,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0072,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1974-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,1974,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
au_mbs_historical_0073,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1975-MBS.pdf,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/Prev-Downloads,1975,pdf,public_reuse_review,manual_review_only,pending_human_review,,,,,No acquisition or publication decision has been recorded.
