acquisition_id,byte_size,evidence_id,evidence_kind,fixity_verified_at,immutable_locator,notes,payload_sha256,rights_state,source_id,source_locator,source_version_id
sha256:1343fbaf1cfe07a64fc8df98573f0fbfda882bfa52cb7fb74fe520f193b1a962,136796,evidence:sha256:1343fbaf1cfe07a64fc8df98573f0fbfda882bfa52cb7fb74fe520f193b1a962,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1343fbaf1cfe07a64fc8df98573f0fbfda882bfa52cb7fb74fe520f193b1a962,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1343fbaf1cfe07a64fc8df98573f0fbfda882bfa52cb7fb74fe520f193b1a962,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/dd6984c45a944962ca258d8600139d55/$FILE/Health%20Insurance%20Regulations%202018%20-%20Basic%20Service%20Description%20for%20Assignment%20of%20Medicare%20Benefits.csv,au_mbs_historical_0010
sha256:13ac56bc53c2207a7b357cb306293e7ec44c6ef298595ed6441d4814e3946897,189414,evidence:sha256:13ac56bc53c2207a7b357cb306293e7ec44c6ef298595ed6441d4814e3946897,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:13ac56bc53c2207a7b357cb306293e7ec44c6ef298595ed6441d4814e3946897,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,13ac56bc53c2207a7b357cb306293e7ec44c6ef298595ed6441d4814e3946897,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200911-Dental.pdf,au_mbs_historical_0164
sha256:153107a7b9a1681a874994a8c417c65039374626b44e7c83075b80d02f497d44,1230077,evidence:sha256:153107a7b9a1681a874994a8c417c65039374626b44e7c83075b80d02f497d44,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:153107a7b9a1681a874994a8c417c65039374626b44e7c83075b80d02f497d44,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,153107a7b9a1681a874994a8c417c65039374626b44e7c83075b80d02f497d44,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1992-02-Pathology.pdf,au_mbs_historical_0092
sha256:1605e219583f08bc3008c81c89c94b4a90e67e377e74da6bab37929d1088534c,275655,evidence:sha256:1605e219583f08bc3008c81c89c94b4a90e67e377e74da6bab37929d1088534c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1605e219583f08bc3008c81c89c94b4a90e67e377e74da6bab37929d1088534c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1605e219583f08bc3008c81c89c94b4a90e67e377e74da6bab37929d1088534c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/317ACF6351081DB5CA2585FF00086C40/$File/201111-Allied.pdf,au_mbs_historical_0041
sha256:1641701d0888230a0efae38763ba64b56693021f4a23f567366e86c9a92706b6,845332,evidence:sha256:1641701d0888230a0efae38763ba64b56693021f4a23f567366e86c9a92706b6,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1641701d0888230a0efae38763ba64b56693021f4a23f567366e86c9a92706b6,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1641701d0888230a0efae38763ba64b56693021f4a23f567366e86c9a92706b6,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat7.pdf,au_mbs_historical_0068
sha256:1656f7f353e81235ab22feff01ffb68a261a39de9be66483cf7b154da337098c,355778,evidence:sha256:1656f7f353e81235ab22feff01ffb68a261a39de9be66483cf7b154da337098c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1656f7f353e81235ab22feff01ffb68a261a39de9be66483cf7b154da337098c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1656f7f353e81235ab22feff01ffb68a261a39de9be66483cf7b154da337098c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/94D54B959677561ECA2585FF000015E3/$File/201312-Optom.pdf,au_mbs_historical_0248
sha256:19f70a9beac6c64f709ffadcbdb08228cf60edd4d5eb810de086a15690b0a969,267636,evidence:sha256:19f70a9beac6c64f709ffadcbdb08228cf60edd4d5eb810de086a15690b0a969,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:19f70a9beac6c64f709ffadcbdb08228cf60edd4d5eb810de086a15690b0a969,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,19f70a9beac6c64f709ffadcbdb08228cf60edd4d5eb810de086a15690b0a969,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/200907-Summary.pdf,au_mbs_historical_0161
sha256:19fb716788952deb1e36d524698e2c02fb328e33e87b15d418e6bc1df62e9a7c,1461136,evidence:sha256:19fb716788952deb1e36d524698e2c02fb328e33e87b15d418e6bc1df62e9a7c,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:19fb716788952deb1e36d524698e2c02fb328e33e87b15d418e6bc1df62e9a7c,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,19fb716788952deb1e36d524698e2c02fb328e33e87b15d418e6bc1df62e9a7c,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201403-Allied.PDF,au_mbs_historical_0273
sha256:1a2ef43a4e129ac1827407f7f8adce7b437ae94ebcd5c5ad25ae793d08ab16bd,1259274,evidence:sha256:1a2ef43a4e129ac1827407f7f8adce7b437ae94ebcd5c5ad25ae793d08ab16bd,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1a2ef43a4e129ac1827407f7f8adce7b437ae94ebcd5c5ad25ae793d08ab16bd,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1a2ef43a4e129ac1827407f7f8adce7b437ae94ebcd5c5ad25ae793d08ab16bd,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/PDF%20version%20of%20the%20July%202023%20Category%206%20-%20Pathology%20Services%C2%A0.pdf,au_mbs_historical_0058
sha256:1ac39d0a7063fb41cc9f9916d6d4a6471a29c3b140ef34c20c2624b4bd5025fa,6873404,evidence:sha256:1ac39d0a7063fb41cc9f9916d6d4a6471a29c3b140ef34c20c2624b4bd5025fa,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1ac39d0a7063fb41cc9f9916d6d4a6471a29c3b140ef34c20c2624b4bd5025fa,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1ac39d0a7063fb41cc9f9916d6d4a6471a29c3b140ef34c20c2624b4bd5025fa,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2006-11-MBS.pdf,au_mbs_historical_0143
sha256:1b77b9b92567df3c5361605880c9817804e061cd57c6e99be8a2679216ca5f6b,1836916,evidence:sha256:1b77b9b92567df3c5361605880c9817804e061cd57c6e99be8a2679216ca5f6b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1b77b9b92567df3c5361605880c9817804e061cd57c6e99be8a2679216ca5f6b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1b77b9b92567df3c5361605880c9817804e061cd57c6e99be8a2679216ca5f6b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/DD4BF54A34D823FDCA25881700139AD5/$File/202207-Cat6d.pdf,au_mbs_historical_0290
sha256:1ba04e577235ff871c6836bbcc2adcdef247370772dd6558edebce9adf2df397,216131,evidence:sha256:1ba04e577235ff871c6836bbcc2adcdef247370772dd6558edebce9adf2df397,rights_constrained_reference,2026-07-23T01:56:45.822205+00:00,sha256:1ba04e577235ff871c6836bbcc2adcdef247370772dd6558edebce9adf2df397,B2 reviewed-snapshot reference preserves fixity and rights state without redistributing source bytes.,1ba04e577235ff871c6836bbcc2adcdef247370772dd6558edebce9adf2df397,public_reuse_review,us_cms_pfs,https://www.cms.gov/medicare/payment/physician-fee-schedule/search,us_cms_pfs_2026_revision_c_carrier
sha256:1bd0e95f100c015f39ee8ef8ab006998a1f63f347b52bcd2aec32c7efb1f9223,5012331,evidence:sha256:1bd0e95f100c015f39ee8ef8ab006998a1f63f347b52bcd2aec32c7efb1f9223,rights_constrained_reference,2026-07-18T00:00:00+00:00,sha256:1bd0e95f100c015f39ee8ef8ab006998a1f63f347b52bcd2aec32c7efb1f9223,B2 reviewed-snapshot reference preserves fixity and rights state without redistributing source bytes.,1bd0e95f100c015f39ee8ef8ab006998a1f63f347b52bcd2aec32c7efb1f9223,public_reuse_review,au_pbs,https://data.pbs.gov.au/document/91327.html,au_pbs_api_v3_current_month
sha256:1c03036f94d2d8d030c72213543fc274a3bc9ee314de3908376dc51b565e5037,17159971,evidence:sha256:1c03036f94d2d8d030c72213543fc274a3bc9ee314de3908376dc51b565e5037,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1c03036f94d2d8d030c72213543fc274a3bc9ee314de3908376dc51b565e5037,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1c03036f94d2d8d030c72213543fc274a3bc9ee314de3908376dc51b565e5037,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/40901A5DCA1CD593CA258614007F45C1/$File/201711-MBS-16-Nov.pdf,au_mbs_historical_0050
sha256:1c037399320cdf4bfe3b823c21656959d73d42f1a5182c6263a5b6c540a7aa84,575011,evidence:sha256:1c037399320cdf4bfe3b823c21656959d73d42f1a5182c6263a5b6c540a7aa84,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1c037399320cdf4bfe3b823c21656959d73d42f1a5182c6263a5b6c540a7aa84,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1c037399320cdf4bfe3b823c21656959d73d42f1a5182c6263a5b6c540a7aa84,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2007-05-MBS.pdf,au_mbs_historical_0145
sha256:1d8a3c372439e1a4de0701623ccb12297745db24710503dcf30fefff8c9f8294,19188567,evidence:sha256:1d8a3c372439e1a4de0701623ccb12297745db24710503dcf30fefff8c9f8294,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1d8a3c372439e1a4de0701623ccb12297745db24710503dcf30fefff8c9f8294,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1d8a3c372439e1a4de0701623ccb12297745db24710503dcf30fefff8c9f8294,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1975-MBS.pdf,au_mbs_historical_0073
sha256:1e20c0ef4dfc9c1776c2de1a3124ae04bd645ab1898c9d9220d5039a95e71090,13171,evidence:sha256:1e20c0ef4dfc9c1776c2de1a3124ae04bd645ab1898c9d9220d5039a95e71090,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1e20c0ef4dfc9c1776c2de1a3124ae04bd645ab1898c9d9220d5039a95e71090,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1e20c0ef4dfc9c1776c2de1a3124ae04bd645ab1898c9d9220d5039a95e71090,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4C767FC45843CB02CA25898500825ACA/$File/RVG%20file%20-%202%20March%202023%20to%201%20July%202023%20(RVG%20file%2020230701).TXT,au_mbs_historical_0061
sha256:1e7904f12be213d84129265e80b63af8b801fc1cbfdcca93449f85ce3ab7b91b,2226790,evidence:sha256:1e7904f12be213d84129265e80b63af8b801fc1cbfdcca93449f85ce3ab7b91b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1e7904f12be213d84129265e80b63af8b801fc1cbfdcca93449f85ce3ab7b91b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1e7904f12be213d84129265e80b63af8b801fc1cbfdcca93449f85ce3ab7b91b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/4EFCF78281A91736CA258654001138AF/$File/202103-cat5.pdf,au_mbs_historical_0066
sha256:1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d,327674,evidence:sha256:1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1ebe79eac741dc755e3ca725fcef45c25ac9adc16f8cbc77b5fdd0f688011f1d,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/2004-11-Optom.pdf,au_mbs_historical_0134
sha256:1f20409187bbf8a0ed69637d64144fae7d3d9111acbe76a51253f71ac8a38956,16781655,evidence:sha256:1f20409187bbf8a0ed69637d64144fae7d3d9111acbe76a51253f71ac8a38956,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:1f20409187bbf8a0ed69637d64144fae7d3d9111acbe76a51253f71ac8a38956,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,1f20409187bbf8a0ed69637d64144fae7d3d9111acbe76a51253f71ac8a38956,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/A7F6A9DA0E280DCCCA2586140008B368/$File/201501-MBS.pdf,au_mbs_historical_0250
sha256:1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b,8580935,evidence:sha256:1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b,rights_constrained_reference,1970-01-01T00:00:00Z,sha256:1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b,B2 reference preserves identity without publishing local raw bytes.,1fe830ae80bfcd55f5815029331b0a4e02f5c70232408ce1e8861e3606f3498b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990d3ca25692100069854/1bc94358d4f276d3ca257ccf0000aa73/%24FILE/20260701_MBSONLINE_DESC.TXT,au_mbs_20260701_txt_pair
sha256:202514d416c8074f937e52f6951c9f9d44c6af6c90c07006cb4ff3d421083e83,16989875,evidence:sha256:202514d416c8074f937e52f6951c9f9d44c6af6c90c07006cb4ff3d421083e83,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:202514d416c8074f937e52f6951c9f9d44c6af6c90c07006cb4ff3d421083e83,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,202514d416c8074f937e52f6951c9f9d44c6af6c90c07006cb4ff3d421083e83,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1974-MBS.pdf,au_mbs_historical_0072
sha256:2168946df659b65dd4c8727e3006c6a7d9b1233bbbb93566fd23bf3b8e50135d,5256765,evidence:sha256:2168946df659b65dd4c8727e3006c6a7d9b1233bbbb93566fd23bf3b8e50135d,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2168946df659b65dd4c8727e3006c6a7d9b1233bbbb93566fd23bf3b8e50135d,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2168946df659b65dd4c8727e3006c6a7d9b1233bbbb93566fd23bf3b8e50135d,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B900536D4B582E61CA2585FF0006926F/$File/201407-MBS.PDF,au_mbs_historical_0277
sha256:2179e43b2b3414a341b478c1d384bad48beaec35da6ed29d4bcd56ba25146803,23190459,evidence:sha256:2179e43b2b3414a341b478c1d384bad48beaec35da6ed29d4bcd56ba25146803,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2179e43b2b3414a341b478c1d384bad48beaec35da6ed29d4bcd56ba25146803,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2179e43b2b3414a341b478c1d384bad48beaec35da6ed29d4bcd56ba25146803,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1996-11-MBS.pdf,au_mbs_historical_0105
sha256:22510203966e992f7b05fa8b892b1b3846ef9425a033ab5f608745743e18d1fe,12281944,evidence:sha256:22510203966e992f7b05fa8b892b1b3846ef9425a033ab5f608745743e18d1fe,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:22510203966e992f7b05fa8b892b1b3846ef9425a033ab5f608745743e18d1fe,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,22510203966e992f7b05fa8b892b1b3846ef9425a033ab5f608745743e18d1fe,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/F540E955EFE9BFD5CA25861500000C28/$File/201907-MBS.pdf,au_mbs_historical_0325
sha256:23a2edb0c69d6f4f0518a3de5ce06376eea8b8ef80dec52377a5f91a31ea677d,1500502,evidence:sha256:23a2edb0c69d6f4f0518a3de5ce06376eea8b8ef80dec52377a5f91a31ea677d,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:23a2edb0c69d6f4f0518a3de5ce06376eea8b8ef80dec52377a5f91a31ea677d,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,23a2edb0c69d6f4f0518a3de5ce06376eea8b8ef80dec52377a5f91a31ea677d,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/B013E0789A07D708CA258B030013670A/$File/PDF%20Version%20-%201%20July%202024%20Category%206%20-%20Pathology%20Services.pdf,au_mbs_historical_0265
sha256:23bc95436fd230fcdc9937456db85b19ab9f6cb82f3fb601e776b2db80a56f54,350555,evidence:sha256:23bc95436fd230fcdc9937456db85b19ab9f6cb82f3fb601e776b2db80a56f54,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:23bc95436fd230fcdc9937456db85b19ab9f6cb82f3fb601e776b2db80a56f54,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,23bc95436fd230fcdc9937456db85b19ab9f6cb82f3fb601e776b2db80a56f54,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat1%2017Jan2020.zip,au_mbs_historical_0199
sha256:23ded42d20413fb373becf8f21e7aa549438b16bb4db675201c91b3dc5e2cd3e,16262065,evidence:sha256:23ded42d20413fb373becf8f21e7aa549438b16bb4db675201c91b3dc5e2cd3e,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:23ded42d20413fb373becf8f21e7aa549438b16bb4db675201c91b3dc5e2cd3e,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,23ded42d20413fb373becf8f21e7aa549438b16bb4db675201c91b3dc5e2cd3e,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FBE6CC5B217AC8DACA25859E0016F5A3/$File/mbsbook-july2021m.pdf,au_mbs_historical_0337
sha256:2482114323ef070928a0db74a146d387d5a17848c6ff4c8aa6fb891f7347234e,3924600,evidence:sha256:2482114323ef070928a0db74a146d387d5a17848c6ff4c8aa6fb891f7347234e,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2482114323ef070928a0db74a146d387d5a17848c6ff4c8aa6fb891f7347234e,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2482114323ef070928a0db74a146d387d5a17848c6ff4c8aa6fb891f7347234e,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/July20_Category1-Attendances.pdf,au_mbs_historical_0184
sha256:2530933abfd5886b4dd15197e4c7b069be46f0daa1eb898d46213af293e6b56b,8848644,evidence:sha256:2530933abfd5886b4dd15197e4c7b069be46f0daa1eb898d46213af293e6b56b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2530933abfd5886b4dd15197e4c7b069be46f0daa1eb898d46213af293e6b56b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2530933abfd5886b4dd15197e4c7b069be46f0daa1eb898d46213af293e6b56b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/90CB91EE0B6FB8A9CA2586140082584E/$File/201805-MBS.pdf,au_mbs_historical_0224
sha256:25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d,4700351,evidence:sha256:25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,25fa7d0ce734c9c0c169f3aea433268018f6d5bedfb7058210817af236dd694d,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/FDC5220396350762CA25853D000487F9/$File/202005_MBSONLINE_IMAP%2005may20.TXT,au_mbs_historical_0341
sha256:2685f58d967beffad29bdeba7e9b98f52b9a0d49bb390e8bf52f0ac057076a74,2211964,evidence:sha256:2685f58d967beffad29bdeba7e9b98f52b9a0d49bb390e8bf52f0ac057076a74,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2685f58d967beffad29bdeba7e9b98f52b9a0d49bb390e8bf52f0ac057076a74,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2685f58d967beffad29bdeba7e9b98f52b9a0d49bb390e8bf52f0ac057076a74,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/293EEBA9AB153C56CA2584EB001547AF/$File/202003-Cat5.pdf,au_mbs_historical_0023
sha256:26a91a109da03f228dbabe2119afd00a3967bddcb0bf8fd14102682959741a6b,78509,evidence:sha256:26a91a109da03f228dbabe2119afd00a3967bddcb0bf8fd14102682959741a6b,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:26a91a109da03f228dbabe2119afd00a3967bddcb0bf8fd14102682959741a6b,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,26a91a109da03f228dbabe2119afd00a3967bddcb0bf8fd14102682959741a6b,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/E137A6BDE8494881CA2585FF000A72FF/$File/MRI-SERVICES-FOR-PATIENTS-WITH-PIP-IMPLANTS.pdf,au_mbs_historical_0318
sha256:26ded0e092c786d3031c582766cd2734010793072d224bd63b35f3274b8e541f,11865,evidence:sha256:26ded0e092c786d3031c582766cd2734010793072d224bd63b35f3274b8e541f,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:26ded0e092c786d3031c582766cd2734010793072d224bd63b35f3274b8e541f,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,26ded0e092c786d3031c582766cd2734010793072d224bd63b35f3274b8e541f,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/650f3eec0dfb990fca25692100069854/d4bd04ca56657072ca258df70023b066/$FILE/RVG%20file%2020260701.002.TXT/RVG%20file%2020260701.TXT,au_mbs_historical_0009
sha256:289b383e5143e6375317d0f044a071559b4414efe2d193c50acdf47e1e4453f2,13290533,evidence:sha256:289b383e5143e6375317d0f044a071559b4414efe2d193c50acdf47e1e4453f2,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:289b383e5143e6375317d0f044a071559b4414efe2d193c50acdf47e1e4453f2,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,289b383e5143e6375317d0f044a071559b4414efe2d193c50acdf47e1e4453f2,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/219B691F0B58B4C0CA258A4400037AA5/$File/1%20November%202023%20Complete%20MBS%20Book.pdf,au_mbs_historical_0015
sha256:28c0a49d0f19cf885cadd836f98f63961bb1cb115bf92bd6247db522e99733fd,1936259,evidence:sha256:28c0a49d0f19cf885cadd836f98f63961bb1cb115bf92bd6247db522e99733fd,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:28c0a49d0f19cf885cadd836f98f63961bb1cb115bf92bd6247db522e99733fd,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,28c0a49d0f19cf885cadd836f98f63961bb1cb115bf92bd6247db522e99733fd,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat8%2017Jan2020.pdf,au_mbs_historical_0212
sha256:2ab0be791c44fe59cb7fc7ebc0b1782a284fb3cef2404786160c0b9485f477cc,151368,evidence:sha256:2ab0be791c44fe59cb7fc7ebc0b1782a284fb3cef2404786160c0b9485f477cc,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2ab0be791c44fe59cb7fc7ebc0b1782a284fb3cef2404786160c0b9485f477cc,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2ab0be791c44fe59cb7fc7ebc0b1782a284fb3cef2404786160c0b9485f477cc,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/8F3FA58ED97DCA35CA2584BE00111151/$File/202001-Cat8%2017Jan2020.zip,au_mbs_historical_0213
sha256:2b57cbc9b34754d13e0a88e30b6807493620a7cf5b09c28de741bd47ccf12458,555785,evidence:sha256:2b57cbc9b34754d13e0a88e30b6807493620a7cf5b09c28de741bd47ccf12458,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2b57cbc9b34754d13e0a88e30b6807493620a7cf5b09c28de741bd47ccf12458,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2b57cbc9b34754d13e0a88e30b6807493620a7cf5b09c28de741bd47ccf12458,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/515793D58E889BD0CA257CD100033990/$File/1992-02-MBS.pdf,au_mbs_historical_0091
sha256:2ba3a9d5eb5839a462d2df64709adda3ea85174f39f5967fa44b9aee8ce5e2b2,1730931,evidence:sha256:2ba3a9d5eb5839a462d2df64709adda3ea85174f39f5967fa44b9aee8ce5e2b2,rights_constrained_reference,2026-08-27T08:02:43.936236+00:00,sha256:2ba3a9d5eb5839a462d2df64709adda3ea85174f39f5967fa44b9aee8ce5e2b2,B2 historical checksum reference records current-run fixity; source bytes remain ignored and local.,2ba3a9d5eb5839a462d2df64709adda3ea85174f39f5967fa44b9aee8ce5e2b2,public_reuse_review,au_mbs,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/5DCECCA2E8B2062CCA2586F100070995/$File/202007-Cat6.pdf,au_mbs_historical_0181
