decided_at,decision_id,from_layer,input_sha256,passed_gate_ids,reason_codes,required_gate_ids,scope_notes,status,subject_id,to_layer
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0244,bronze_b1,"[""550bc9bae721d20d41f0e3becb6127fedd431522af7fc223a2f92ab46b5bc78a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:550bc9bae721d20d41f0e3becb6127fedd431522af7fc223a2f92ab46b5bc78a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0127,bronze_b1,"[""b1c66217e8085c12ea364f9ed18d05602b2f328be14364e1021023fc3819ab40""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b1c66217e8085c12ea364f9ed18d05602b2f328be14364e1021023fc3819ab40,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0020,bronze_b1,"[""d0cc0beb382a61fe8c04bde4cf659109b8f052ccc4c4d7c7aabe56e903337371""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d0cc0beb382a61fe8c04bde4cf659109b8f052ccc4c4d7c7aabe56e903337371,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0239,bronze_b1,"[""b0e49fa5736cb1601bc426a48388883dd73c3e06811969141b888510ab87ceef""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b0e49fa5736cb1601bc426a48388883dd73c3e06811969141b888510ab87ceef,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0171,bronze_b1,"[""fcaab161ac5eb2089158e4b94463275b153fbe98a2d1a2ec139a218547c250b9""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:fcaab161ac5eb2089158e4b94463275b153fbe98a2d1a2ec139a218547c250b9,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0173,bronze_b1,"[""83cae64448826cae543ab0048ec2d363355b003a925bbc4a386b81698f7033a9""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:83cae64448826cae543ab0048ec2d363355b003a925bbc4a386b81698f7033a9,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0135,bronze_b1,"[""3ec847d33cf61a684b39c274b0ca01c6309211d277e033f6742bd1de5e29f0a3""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3ec847d33cf61a684b39c274b0ca01c6309211d277e033f6742bd1de5e29f0a3,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0322,bronze_b1,"[""5d842ad0c5337d6e2a437b9586c9911dcd97e2b7031169111885e46272746538""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5d842ad0c5337d6e2a437b9586c9911dcd97e2b7031169111885e46272746538,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0163,bronze_b1,"[""767ea3ee0de8f01adbbe15d8285aa63ac0b5e195dfffbb6c98c2ae9f7d236441""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:767ea3ee0de8f01adbbe15d8285aa63ac0b5e195dfffbb6c98c2ae9f7d236441,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0256,bronze_b1,"[""88d62c159d36a3e6435f20e7ed1e1366a648c3402a6cc69a59ceeb6045d82f34""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:88d62c159d36a3e6435f20e7ed1e1366a648c3402a6cc69a59ceeb6045d82f34,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0046,bronze_b1,"[""428f192b13e8b9f61331b03b83af1dd5a208d968cfca7c459ec69fc30d58ac81""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:428f192b13e8b9f61331b03b83af1dd5a208d968cfca7c459ec69fc30d58ac81,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0011,bronze_b1,"[""efe4c263337a0ad12d92f5e5104ee1c3f16a69f3ba281c8a36a7a0c39c507065""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:efe4c263337a0ad12d92f5e5104ee1c3f16a69f3ba281c8a36a7a0c39c507065,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0210,bronze_b1,"[""5145fa19632ef454498bed0f7d94ff56543ddf93bdc9ece11bcaa024e145a600""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:5145fa19632ef454498bed0f7d94ff56543ddf93bdc9ece11bcaa024e145a600,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0339,bronze_b1,"[""460941ead58b20aac34eff9a749605aa88fffbecee8598c998eeb786b7637006""]",[],"[""b2_evidence_missing""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,blocked,sha256:460941ead58b20aac34eff9a749605aa88fffbecee8598c998eeb786b7637006,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0047,bronze_b1,"[""815df4a7ec345278cab9766cdbd8f6831ba93ebba407ed0068d664e7d601a487""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:815df4a7ec345278cab9766cdbd8f6831ba93ebba407ed0068d664e7d601a487,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0119,bronze_b1,"[""304cb1f5a2e0008a2814da703dd1bab2233900d77ada3fe2e844adadef0c7d96""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:304cb1f5a2e0008a2814da703dd1bab2233900d77ada3fe2e844adadef0c7d96,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0021,bronze_b1,"[""bd9ec9f2b364b976e1716d44d908ee19c434a59fe4a8c1b41c66be83000dc6a7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:bd9ec9f2b364b976e1716d44d908ee19c434a59fe4a8c1b41c66be83000dc6a7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0288,bronze_b1,"[""35fca241ee6afab4d71d57884e59d5d282d98fcad4fbb7390fcfe924d1d3f4bc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:35fca241ee6afab4d71d57884e59d5d282d98fcad4fbb7390fcfe924d1d3f4bc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0309,bronze_b1,"[""f2be1e80f0da3354667bc955ec543a9972cc3c4fe8b1459a4d70304d9a0c6388""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f2be1e80f0da3354667bc955ec543a9972cc3c4fe8b1459a4d70304d9a0c6388,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0319,bronze_b1,"[""4456a1bcb9b5006cc056d64e23c3d312ddb1de3fd00863ccc843a498704f867d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:4456a1bcb9b5006cc056d64e23c3d312ddb1de3fd00863ccc843a498704f867d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0243,bronze_b1,"[""8f44907dc7642df5012ad8b80bc622c17298022bb645d7d3024bebdf773bbb1c""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:8f44907dc7642df5012ad8b80bc622c17298022bb645d7d3024bebdf773bbb1c,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0326,bronze_b1,"[""7a28a5e68c23309337e6da335727b1a785439b1f395936a52f388e2f1cf5b4a2""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:7a28a5e68c23309337e6da335727b1a785439b1f395936a52f388e2f1cf5b4a2,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0337,bronze_b1,"[""23ded42d20413fb373becf8f21e7aa549438b16bb4db675201c91b3dc5e2cd3e""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:23ded42d20413fb373becf8f21e7aa549438b16bb4db675201c91b3dc5e2cd3e,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0176,bronze_b1,"[""b30d15d1974e1337052bea54eb850ed8d70b117ea68ab6d2b2d407e303c469e9""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b30d15d1974e1337052bea54eb850ed8d70b117ea68ab6d2b2d407e303c469e9,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0115,bronze_b1,"[""84fb57294dbbaae037bf2d28907a2730e19c50fdb47313db6c4f1d02e459b6cb""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:84fb57294dbbaae037bf2d28907a2730e19c50fdb47313db6c4f1d02e459b6cb,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0017,bronze_b1,"[""cd93ee80d0f0c67c3f8d97d26ebc081326b1a2b8b7165cdd0d27b9e4390df395""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:cd93ee80d0f0c67c3f8d97d26ebc081326b1a2b8b7165cdd0d27b9e4390df395,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:nz_pharmac_schedule_2026_07,bronze_b1,"[""313bbcec30028cf84e0554e4a1af940ae24ccba52ef286f8a0749f8f75d39576""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:313bbcec30028cf84e0554e4a1af940ae24ccba52ef286f8a0749f8f75d39576,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0074,bronze_b1,"[""d1e358d532b69b469ac7078a0b9b9f57de408b8a9ec0f5b6dd13ef01587b9b72""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d1e358d532b69b469ac7078a0b9b9f57de408b8a9ec0f5b6dd13ef01587b9b72,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0079,bronze_b1,"[""91c1bfee72d556cd1316499683436c2c2cc126cefa1aff8e0ac4be2b7cc0fb13""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:91c1bfee72d556cd1316499683436c2c2cc126cefa1aff8e0ac4be2b7cc0fb13,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0261,bronze_b1,"[""91cc41583ba34caab1d1f2f8e082ea850070a408bfd4d3d872cb6df20f7be5f2""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:91cc41583ba34caab1d1f2f8e082ea850070a408bfd4d3d872cb6df20f7be5f2,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0137,bronze_b1,"[""3b20fd8b972cca62efc60fe355f0839025d25d9480f41542fe3fdabf07d1323d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:3b20fd8b972cca62efc60fe355f0839025d25d9480f41542fe3fdabf07d1323d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:us_cms_clfs_26clabq3_ama_zip,bronze_b1,"[""f5a090789c40fe791b478a735c7cf5399e86726adc788f11829435cb0ca4d7d5""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f5a090789c40fe791b478a735c7cf5399e86726adc788f11829435cb0ca4d7d5,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0318,bronze_b1,"[""26a91a109da03f228dbabe2119afd00a3967bddcb0bf8fd14102682959741a6b""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:26a91a109da03f228dbabe2119afd00a3967bddcb0bf8fd14102682959741a6b,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0050,bronze_b1,"[""1c03036f94d2d8d030c72213543fc274a3bc9ee314de3908376dc51b565e5037""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:1c03036f94d2d8d030c72213543fc274a3bc9ee314de3908376dc51b565e5037,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0247,bronze_b1,"[""ebe7cb84a33e0614fc3d263d207b395344beb09594fe8e37732621d3e5f67005""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ebe7cb84a33e0614fc3d263d207b395344beb09594fe8e37732621d3e5f67005,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0072,bronze_b1,"[""202514d416c8074f937e52f6951c9f9d44c6af6c90c07006cb4ff3d421083e83""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:202514d416c8074f937e52f6951c9f9d44c6af6c90c07006cb4ff3d421083e83,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0225,bronze_b1,"[""cacaae3678447a9f875cc76edefa50c86caa42baaa91c93ac7d3e445cb0018d7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:cacaae3678447a9f875cc76edefa50c86caa42baaa91c93ac7d3e445cb0018d7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0214,bronze_b1,"[""ecf33377732459d1d089f8c64328def5d09ff7d9f45bc348fa4df71111fe0510""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ecf33377732459d1d089f8c64328def5d09ff7d9f45bc348fa4df71111fe0510,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0042,bronze_b1,"[""804bc902fe21ce0e8452cf06a87a51431db31da65663139c9679e15fe636cac1""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:804bc902fe21ce0e8452cf06a87a51431db31da65663139c9679e15fe636cac1,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0213,bronze_b1,"[""2ab0be791c44fe59cb7fc7ebc0b1782a284fb3cef2404786160c0b9485f477cc""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:2ab0be791c44fe59cb7fc7ebc0b1782a284fb3cef2404786160c0b9485f477cc,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_pbs_api_v3_current_month,bronze_b1,"[""e2aa5f7cc9a1c642d483b5457e9f1086c650490d6dd47152e82eb54046866733""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e2aa5f7cc9a1c642d483b5457e9f1086c650490d6dd47152e82eb54046866733,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0129,bronze_b1,"[""64e66eb7628982f506f933b70b06ad73a317c2b976da4fdda49b4cc47318ea1f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:64e66eb7628982f506f933b70b06ad73a317c2b976da4fdda49b4cc47318ea1f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0286,bronze_b1,"[""ddb5f44e169b013bc37ffc1f171d5b98b109ae23181ca382c88a92a824ce901d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ddb5f44e169b013bc37ffc1f171d5b98b109ae23181ca382c88a92a824ce901d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0172,bronze_b1,"[""73c890ea9318bc735e5261b38e2b230512ddb3279a0156337a9c30e483778bad""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:73c890ea9318bc735e5261b38e2b230512ddb3279a0156337a9c30e483778bad,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0212,bronze_b1,"[""28c0a49d0f19cf885cadd836f98f63961bb1cb115bf92bd6247db522e99733fd""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:28c0a49d0f19cf885cadd836f98f63961bb1cb115bf92bd6247db522e99733fd,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0026,bronze_b1,"[""b2b31bb47c261177f6168fbb2ca98d9fbdc879a92645b8c6c6bfdccc107a11f2""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b2b31bb47c261177f6168fbb2ca98d9fbdc879a92645b8c6c6bfdccc107a11f2,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0229,bronze_b1,"[""2c973a08876674cff58455fcebcf6ccb143b47fceb6c986091fc0ec7b3f91239""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:2c973a08876674cff58455fcebcf6ccb143b47fceb6c986091fc0ec7b3f91239,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0019,bronze_b1,"[""ff454d266a5537ac663bf5f20a934ad35822691f96474618f9f9920144f139e8""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:ff454d266a5537ac663bf5f20a934ad35822691f96474618f9f9920144f139e8,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0022,bronze_b1,"[""86304e22cf1c24d95c0b855000df7e22ee53eaf61d3dbe5bd9ed329c1b36f5b6""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:86304e22cf1c24d95c0b855000df7e22ee53eaf61d3dbe5bd9ed329c1b36f5b6,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0077,bronze_b1,"[""9b4ff824c0302302438ec55fc8151f1f62623a2ebc3e5461fd3772c9707482c0""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9b4ff824c0302302438ec55fc8151f1f62623a2ebc3e5461fd3772c9707482c0,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0169,bronze_b1,"[""455775c46beeeec60169edf8dc71360f544e57a3e176d409159009d2bd85f40d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:455775c46beeeec60169edf8dc71360f544e57a3e176d409159009d2bd85f40d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0138,bronze_b1,"[""b71418e0663b958d74c68ef22e561cdcd0a16486a7f0fc96c840d0f39243c3a5""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:b71418e0663b958d74c68ef22e561cdcd0a16486a7f0fc96c840d0f39243c3a5,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0139,bronze_b1,"[""07ea7e7767619acea74dc6d82bfdbac8f5cd340130cd1811612d3ea340db413f""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:07ea7e7767619acea74dc6d82bfdbac8f5cd340130cd1811612d3ea340db413f,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0140,bronze_b1,"[""a9d65a3fef600b11638243b17ac8d9b9ac13d2fa9b6126e4b536f9c0dceb0cbe""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:a9d65a3fef600b11638243b17ac8d9b9ac13d2fa9b6126e4b536f9c0dceb0cbe,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0269,bronze_b1,"[""9e9cc1cc3679693a6a2765a6048d6ab058a179b181e1f5b805e366a9b47daed7""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9e9cc1cc3679693a6a2765a6048d6ab058a179b181e1f5b805e366a9b47daed7,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0321,bronze_b1,"[""112b94c3f445d1881c2a0fd26de727e95658627266f79610e34e71736337997a""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:112b94c3f445d1881c2a0fd26de727e95658627266f79610e34e71736337997a,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0208,bronze_b1,"[""9fb340433d84932c17db84ddc57ecc6f02b511107b8589907633b5218d7ae1c6""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:9fb340433d84932c17db84ddc57ecc6f02b511107b8589907633b5218d7ae1c6,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0183,bronze_b1,"[""f2ea5c5ba1c0650b0bb7495d34977825579d4cc0d0af1bb049184ab37082b58d""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:f2ea5c5ba1c0650b0bb7495d34977825579d4cc0d0af1bb049184ab37082b58d,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0192,bronze_b1,"[""e6d2c66d646f0d9d66af18cd8bb0fed72f3c23f693d5d4a5af66391657e38587""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:e6d2c66d646f0d9d66af18cd8bb0fed72f3c23f693d5d4a5af66391657e38587,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0155,bronze_b1,"[""6bae66c64df74086159a1a828cb0de3a0e2d7cfa2a10f2af9c2f0159ce82fc76""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:6bae66c64df74086159a1a828cb0de3a0e2d7cfa2a10f2af9c2f0159ce82fc76,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0076,bronze_b1,"[""4fafc0c915ad47d5615c24199414f8485dd2601f8b3d360f67b81900f8dfc3b8""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:4fafc0c915ad47d5615c24199414f8485dd2601f8b3d360f67b81900f8dfc3b8,bronze_b2
1970-01-01T00:00:00Z,promotion:b1-b2:au_mbs_historical_0116,bronze_b1,"[""d1df736a8340dc3204fbeabcdb9a8b394449aef8ccaf28fb55cd3878f76e1856""]","[""fixity_verified"", ""admission_passed""]","[""immutable_reference_recorded""]","[""fixity_verified"", ""admission_passed""]",Approval records identity only and does not authorize redistribution.,approved,sha256:d1df736a8340dc3204fbeabcdb9a8b394449aef8ccaf28fb55cd3878f76e1856,bronze_b2
